BaseCase,RA,RASDG,Year,indicator,Country/Region
19.09,53.4,54.42,2042,Renewable_Share,Upper Middle Income Countries
20,55.88,56.99,2043,Renewable_Share,Upper Middle Income Countries
21.01,58.65,59.78,2044,Renewable_Share,Upper Middle Income Countries
22.11,61.02,62.19,2045,Renewable_Share,Upper Middle Income Countries
23.29,63.31,64.5,2046,Renewable_Share,Upper Middle Income Countries
24.55,65.19,66.42,2047,Renewable_Share,Upper Middle Income Countries
25.86,66.95,68.19,2048,Renewable_Share,Upper Middle Income Countries
27.16,69,70.27,2049,Renewable_Share,Upper Middle Income Countries
28.49,70.8,72.09,2050,Renewable_Share,Upper Middle Income Countries
29.85,72.56,73.89,2051,Renewable_Share,Upper Middle Income Countries
31.2,74.19,75.55,2052,Renewable_Share,Upper Middle Income Countries
32.57,75.84,77.19,2053,Renewable_Share,Upper Middle Income Countries
33.93,77.31,78.66,2054,Renewable_Share,Upper Middle Income Countries
35.29,78.78,80.12,2055,Renewable_Share,Upper Middle Income Countries
36.65,80.08,81.41,2056,Renewable_Share,Upper Middle Income Countries
38.04,81.41,82.71,2057,Renewable_Share,Upper Middle Income Countries
39.42,82.5,83.78,2058,Renewable_Share,Upper Middle Income Countries
40.82,83.67,84.93,2059,Renewable_Share,Upper Middle Income Countries
42.09,84.61,85.85,2060,Renewable_Share,Upper Middle Income Countries
6.274,6.274,6.274,2020,Renewable_Share,World
6.516,6.516,6.516,2021,Renewable_Share,World
6.859,6.859,6.859,2022,Renewable_Share,World
7.22,7.22,7.22,2023,Renewable_Share,World
7.633,7.633,7.633,2024,Renewable_Share,World
8.087,8.087,8.087,2025,Renewable_Share,World
8.551,8.681,8.681,2026,Renewable_Share,World
9.025,9.724,9.72,2027,Renewable_Share,World
9.505,11.12,11.11,2028,Renewable_Share,World
9.998,12.84,12.82,2029,Renewable_Share,World
10.51,14.78,14.76,2030,Renewable_Share,World
11.05,16.84,16.85,2031,Renewable_Share,World
11.65,19.07,19.14,2032,Renewable_Share,World
12.3,21.55,21.71,2033,Renewable_Share,World
13.02,24.32,24.59,2034,Renewable_Share,World
13.82,27.41,27.82,2035,Renewable_Share,World
14.69,30.75,31.32,2036,Renewable_Share,World
15.67,34.35,35.09,2037,Renewable_Share,World
16.67,37.46,38.21,2038,Renewable_Share,World
17.64,40.81,41.74,2039,Renewable_Share,World
18.66,44.05,45.01,2040,Renewable_Share,World
19.7,46.87,47.92,2041,Renewable_Share,World
20.72,50.09,51.17,2042,Renewable_Share,World
21.78,53.09,54.25,2043,Renewable_Share,World
22.93,56.19,57.39,2044,Renewable_Share,World
24.14,59.01,60.26,2045,Renewable_Share,World
25.44,61.73,62.99,2046,Renewable_Share,World
26.82,64.2,65.5,2047,Renewable_Share,World
28.45,66.49,67.7,2048,Renewable_Share,World
29.94,68.87,70.18,2049,Renewable_Share,World
31.53,71.09,72.35,2050,Renewable_Share,World
33.12,73.15,74.5,2051,Renewable_Share,World
34.67,75.13,76.43,2052,Renewable_Share,World
36.2,77.01,78.36,2053,Renewable_Share,World
37.72,78.78,80.05,2054,Renewable_Share,World
39.26,80.41,81.7,2055,Renewable_Share,World
40.81,81.93,83.12,2056,Renewable_Share,World
42.38,83.33,84.47,2057,Renewable_Share,World
43.97,84.51,85.62,2058,Renewable_Share,World
45.58,85.69,86.75,2059,Renewable_Share,World
47.06,86.69,87.72,2060,Renewable_Share,World
